"id","group_code","group_name","sub_code","task_name","ly_trinh","unit","design_quantity"
"664","4","Cấp Nước Hạ Tầng","4.1.8","Thử áp lực đường ống nhựa, đường kính ống d=200mm",,"100m","39.08"
"665","4","Cấp Nước Hạ Tầng","4.1.9","Cung cấp và lắp đặt Ống Thép Đen Lồng DN300 SCH20-dày 6.35mm",,"100m","1.04"
"666","4","Cấp Nước Hạ Tầng","4.2","Cụm Van Chặn (Cung cấp, lắp đặt )",,,
"667","4","Cấp Nước Hạ Tầng","4.2.1","Van cổng BB DN200",,"cái","9"
"668","4","Cấp Nước Hạ Tầng","4.2.2","Ống Dựng Miệng Khoá HDPE DN110",,"100m","0.11"
"669","4","Cấp Nước Hạ Tầng","4.2.3","Chụp Van Gang",,"cái","9"
"670","4","Cấp Nước Hạ Tầng","4.2.4","Mối Nối Mềm EB DN200",,"cái","9"
"671","4","Cấp Nước Hạ Tầng","4.2.5","Nối Chuyển Bích HDPE DN200",,"bộ","9"
"672","4","Cấp Nước Hạ Tầng","4.2.6","Bích rỗng DN200",,"cặp bích","4.5"
"673","4","Cấp Nước Hạ Tầng","4.2.7","Bê tông bảo vệ chụp van, đá 1x2, mác 200",,"m3","0.0709"
"674","4","Cấp Nước Hạ Tầng","4.2.8","Bê tông đỡ van, đá 1x2, mác 200",,"m3","0.8629"
"675","4","Cấp Nước Hạ Tầng","4.2.9","Tê gang BBB DN200",,"cái","4"
"676","4","Cấp Nước Hạ Tầng","4.2.10","Cút HDPE 90 Độ DN200",,"cái","2"
"677","4","Cấp Nước Hạ Tầng","4.2.11","Cút HDPE 45 Độ DN200",,"cái","20"
"678","4","Cấp Nước Hạ Tầng","4.2.12","Cút HDPE 30 Độ DN200",,"cái","1"
"679","4","Cấp Nước Hạ Tầng","4.2.13","Côn gang BBB DN200",,"cái","4"
"680","4","Cấp Nước Hạ Tầng","4.2.14","Mối nối mềm mặt bích EB DN200",,"cái","3"
"681","4","Cấp Nước Hạ Tầng","4.2.15","Mối nối mềm mặt bích EB DN100",,"cái","4"
"682","4","Cấp Nước Hạ Tầng","4.2.16","Bích rỗng DN100",,"cặp bích","1.5"
"683","4","Cấp Nước Hạ Tầng","4.2.17","Bích rỗng DN150",,"cặp bích","2"
"684","4","Cấp Nước Hạ Tầng","4.3","Gối Đỡ",,,
"685","4","Cấp Nước Hạ Tầng","4.3.1","Bê tông lót móng, đá 4x6, mác 100",,"m3","2.814"
"686","4","Cấp Nước Hạ Tầng","4.3.2","Bê tông gối đỡ tê, đá 1x2, mác 200",,"m3","9.8791"
"687","4","Cấp Nước Hạ Tầng","4.3.3","Đai 50x10 cố định tê, cút",,"cái","56"
"688","4","Cấp Nước Hạ Tầng","4.3.4","Bulong M16",,"cái","72"
"689","4","Cấp Nước Hạ Tầng","4.4","Cụm van đầu chờ",,,
"690","4","Cấp Nước Hạ Tầng","4.4.1","Cung cấp và lắp đặt Mặt bích thép đặc DN110",,"cặp bích","7"
"691","4","Cấp Nước Hạ Tầng","4.4.2","Cung cấp và lắp đặt Tê HDPE DN200X110",,"cái","14"
"692","4","Cấp Nước Hạ Tầng","4.4.3","Cung cấp và lắp đặt Ống Nhựa HDPE DN110",,"100m","0.14"
"693","4","Cấp Nước Hạ Tầng","4.4.4","Thử áp lực đường ống nhựa, đường kính ống d=100mm",,"100m","0.14"
"694","4","Cấp Nước Hạ Tầng","4.4.5","Cung cấp và lắp đặt Chụp Van Gang",,"cái","14"
"695","4","Cấp Nước Hạ Tầng","4.4.6","Cung cấp và lắp đặt Nối Chuyển Bích HDPE DN110",,"bộ","14"
"696","4","Cấp Nước Hạ Tầng","4.4.7","Cung cấp và lắp đặt Van BB DN100",,"cái","14"
"697","4","Cấp Nước Hạ Tầng","4.4.8","Bê tông lót móng, đá 4x6, mác 100",,"m3","2.982"
"698","4","Cấp Nước Hạ Tầng","4.4.9","Bê tông gối đỡ tê, đá 1x2, mác 200",,"m3","11.0164"
"699","4","Cấp Nước Hạ Tầng","4.4.10","Bê tông bảo vệ chụp van, đá 1x2, mác 200",,"m3","0.1102"
"700","4","Cấp Nước Hạ Tầng","4.4.11","Bê tông đỡ van, đá 1x2, mác 200",,"m3","1.3423"
"701","4","Cấp Nước Hạ Tầng","4.5","Cụm Trụ Cứu Hoả",,,
"702","4","Cấp Nước Hạ Tầng","4.5.1","Bê tông lót tấm bê tông trụ và chụp van, đá 1x2, mác 100",,"m3","0.588"
"703","4","Cấp Nước Hạ Tầng","4.5.2","Bê tông tấm bê tông trụ và chụp van, đá 1x2, mác 200",,"m3","5.6142"
"704","4","Cấp Nước Hạ Tầng","4.5.3","Cung cấp và lắp đặt Trụ Cứu Hoả DN100",,"cái","14"
"705","4","Cấp Nước Hạ Tầng","4.5.4","Cung cấp và lắp đặt Van Cổng BB DN100",,"cái","14"
"706","4","Cấp Nước Hạ Tầng","4.5.5","Cung cấp và lắp đặt Mối Nối Mềm Be DN100",,"cái","14"
"707","4","Cấp Nước Hạ Tầng","4.5.6","Cung cấp và lắp đặt Ống Thép Tráng Kẽm DN100",,"100m","0.45"
"708","4","Cấp Nước Hạ Tầng","4.5.7","Cung cấp và lắp đặt Chụp Van Gang",,"cái","14"
"709","4","Cấp Nước Hạ Tầng","4.5.8","Cung cấp và lắp đặt Tê Nhựa HDPE DN200/110",,"cái","14"
"710","4","Cấp Nước Hạ Tầng","4.5.9","Cung cấp và lắp đặt Cút Thép 90 DN100",,"cái","28"
"711","4","Cấp Nước Hạ Tầng","4.5.10","Cung cấp và lắp đặt Bích Thép Hàn DN100",,"cặp bích","7"
"712","4","Cấp Nước Hạ Tầng","4.5.11","Cung cấp và lắp đặt Đầu Nối Bích HDPE DN110",,"bộ","14"
"713","4","Cấp Nước Hạ Tầng","4.5.12","Cung cấp và lắp đặt Bích Lồng DN110",,"cặp bích","7"
"714","4","Cấp Nước Hạ Tầng","4.5.13","Cung cấp và lắp đặt Ống Nhựa HDPE DN110 (gồm cả thử áp lực và khử trùng ống nước)",,"100m","0.14"
"715","4","Cấp Nước Hạ Tầng","4.6","Cụm Xả Khí DN25 (tổng: 2 cụm)",,,
"716","4","Cấp Nước Hạ Tầng","4.6.1","Đào đất móng, đất cấp II",,"m3","7.1106"
"717","4","Cấp Nước Hạ Tầng","4.6.2","Bê tông lót móng, đá 4x6, mác 100",,"m3","0.3591"
"718","4","Cấp Nước Hạ Tầng","4.6.3","Bê tông móng, đá 1x2, mác 200",,"m3","0.6006"
"719","4","Cấp Nước Hạ Tầng","4.6.4","Bê tông gối đỡ, đá 1x2, mác 150",,"m3","0.016"
"720","4","Cấp Nước Hạ Tầng","4.6.5","Xây gạch không nung (6,5x10,5x22)cm, xây móng, chiều dày <= 33cm, vữa XM mác 100",,"m3","1.1812"
"721","4","Cấp Nước Hạ Tầng","4.6.6","Bê tông tấm đan, mái hắt, lanh tô, đá 1x2, mác 200 bao gồm cả ván khuôn và lắp đặt cấu kiện",,"m3","0.1531"
"722","4","Cấp Nước Hạ Tầng","4.6.7","Công tác gia công, lắp đặt cốt thép bê tông đúc sẵn. Cốt thép tấm đan, hàng rào, cửa sổ, lá chớp, nan hoa, con sơn",,"tấn","0.0057"
"723","4","Cấp Nước Hạ Tầng","4.6.8","Đai Khởi Thuỷ HDPE DN110/2""",,"cái","2"
"724","4","Cấp Nước Hạ Tầng","4.6.9","Côn Ttk DN50/25",,"cái","2"
"725","4","Cấp Nước Hạ Tầng","4.6.10","Van Ren DN25",,"cái","2"
"726","4","Cấp Nước Hạ Tầng","4.6.11","Măng Sông Ttk DN25",,"cái","2"
"727","4","Cấp Nước Hạ Tầng","4.6.12","Kép Ttk DN25",,"cái","4"
"728","4","Cấp Nước Hạ Tầng","4.6.13","Kép Ttk DN50",,"cái","2"
"729","4","Cấp Nước Hạ Tầng","4.6.14","Bầu Xả Khí DN25",,"cái","2"
"730","4","Cấp Nước Hạ Tầng","4.7","Cụm Xả Cặn DN100 (Tổng: 02 Cụm)",,,
"731","4","Cấp Nước Hạ Tầng","4.7.1","Bê tông lót móng, đá 4x6, mác 100",,"m3","0.12"
"732","4","Cấp Nước Hạ Tầng","4.7.2","Bê tông gỗi đỡ, đá 1x2, mác 200",,"m3","0.4275"
"733","4","Cấp Nước Hạ Tầng","4.7.3","Tê Nhựa HDPE DN200/110",,"cái","2"
"734","4","Cấp Nước Hạ Tầng","4.7.4","Cút Nhựa HDPE 45 DN110",,"cái","2"
"735","4","Cấp Nước Hạ Tầng","4.7.5","Mối Nối Mềm Be DN100",,"cái","2"
"736","4","Cấp Nước Hạ Tầng","4.7.6","Van Cổng Bb DN100",,"cái","2"
"737","4","Cấp Nước Hạ Tầng","4.7.7","Ống Nhựa HDPE DN110 (gồm cả thử áp lực và khử trùng ống nước)",,"100m","0.1"
"738","4","Cấp Nước Hạ Tầng","4.7.8","Chụp Van Gang",,"cái","2"
"739","4","Cấp Nước Hạ Tầng","4.7.9","Mặt Bích Thép Rỗng DN100",,"cặp bích","2"
"740","4","Cấp Nước Hạ Tầng","4.7.10","Nối Chuyển Bích HDPE DN110",,"bộ","2"
"741","4","Cấp Nước Hạ Tầng","4.8","Phá dỡ và hoàn trả kết cấu vỉa hè",,,
"742","4","Cấp Nước Hạ Tầng","4.8.1","Phá dỡ kết cấu bê tông",,"m3","3.24"
"743","4","Cấp Nước Hạ Tầng","4.8.2","Lát gạch vỉa hè gạch block tự chèn, chiều dày 6cm",,"m2","7.2"
"744","4","Cấp Nước Hạ Tầng","4.8.3","Đắp cát công trình, độ chặt yêu cầu K=0,90",,"100m3","0.0216"
"745","4","Cấp Nước Hạ Tầng","4.8.4","Đào xúc phế thải lên phương tiện vận chuyển và vận chuyển đổ phế thải",,"100m3","0.0324"
"746","4","Cấp Nước Hạ Tầng","4.9","Phá dỡ và hoàn trả kết cấu mặt đường",,,
"747","4","Cấp Nước Hạ Tầng","4.9.1","Phá dỡ lớp mặt đường bê tông nhựa bằng máy đào 1,25m3 gắn đầu búa thủy lực",,"m3","30.888"
"748","4","Cấp Nước Hạ Tầng","4.9.2","Đào xúc phế thải lên phương tiện vận chuyển và vận chuyển đổ phế thải",,"100m3","0.3089"
"749","4","Cấp Nước Hạ Tầng","4.9.3","Rải thảm mặt đường bê tông nhựa hạt mịn C9.5, chiều dày mặt đường đã lèn ép 5 cm",,"100m2","0.594"
"750","4","Cấp Nước Hạ Tầng","4.9.4","Tưới nhựa dính bám mặt đường, lượng nhựa 0,5 kg/m2",,"100m2","0.594"
"751","4","Cấp Nước Hạ Tầng","4.9.5","Rải thảm mặt đường bê tông nhựa hạt trung C12.5, chiều dày mặt đường đã lèn ép 7 cm",,"100m2","0.594"
"752","4","Cấp Nước Hạ Tầng","4.9.6","Tưới nhựa thấm bám mặt đường, lượng nhựa 1,0 kg/m2",,"100m2","0.594"
"753","4","Cấp Nước Hạ Tầng","4.9.7","Thi công móng cấp phối đá dăm lớp trên dày 15cm",,"100m3","0.0891"
"754","4","Cấp Nước Hạ Tầng","4.9.8","Thi công móng cấp phối đá dăm lớp dưới dày 25cm",,"100m3","0.1485"
"755","4","Cấp Nước Hạ Tầng","4.9.9","Đắp đất nền đường, độ chặt yêu cầu K=0,98",,"100m3","0.1782"
"756","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1","TRẠM CẮT XÂY MỚI",,,
"757","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.1","Vét hữu cơ",,"m3","153.12"
"758","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.2","Vận chuyển đất hữu cơ trong nội bộ dự án để tận dụng lại",,"m3","153.12"
"759","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.3","Đắp đất nền công trình, độ chặt yêu cầu K=0,90",,"m3","696"
"760","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.4","Mua đất đắp",,"m3","856.08"
"761","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.5","Đào móng công trình, đất cấp II",,"100m3","365.913"
"762","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.6","Bê tông lót móng, đá 4x6, mác 100",,"m3","11.7894"
"763","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.7","Bê tông móng, đá 1x2, mác 250",,"m3","12.0312"
"764","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.8","Công tác gia công lắp dựng cốt thép. Cốt thép móng, đường kính cốt thép <= 10mm",,"tấn","0.1229"
"765","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.9","Công tác gia công lắp dựng cốt thép. Cốt thép móng, đường kính cốt thép <= 18mm",,"tấn","1.4726"
"766","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.10","Bê tông giằng tường móng, đá 1x2, mác 250",,"m3","2.5238"
"767","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.11","Cốt thép giằng tường móng d<=10",,"tấn","0.0838"
"768","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.12","Cốt thép giằng tường móng d<=18",,"tấn","0.4873"
"769","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.13","Xây gạch không nung (6,5x10,5x22)cm, xây tường móng, vữa XM mác 75",,"m3","17.8398"
"770","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.14","Bê tông đáy hố cáp, đá 1x2, mác 250",,"m3","9.2556"
"771","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.15","Bê tông nền, đá 4x6, mác 250",,"m3","11.1212"
"772","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.16","Bê tông tường hố cáp, đá 2x4, mác 250",,"m3","29.0352"
"773","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.17","Sản xuất lắp dựng cốt thép hố cáp d<=10",,"tấn","0.0922"
"774","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.18","Sản xuất lắp dựng cốt thép hố cáp d<=18",,"tấn","5.6589"
"775","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.19","Bê tông tấm đan, mái hắt, lanh tô, đá 1x2, mác 250 (gồm cả ván khuôn và lắp đặt tấm đan)",,"m3","2.0988"
"776","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.20","Sản xuất lắp dựng cốt thép tấm đan",,"tấn","0.6463"
"777","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.21","Bê tông cột, đá 1x2, mác 250",,"m3","3.2525"
"778","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.22","Sản xuất lắp dựng cốt thép cột d<=10",,"tấn","0.083"
"779","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.23","Sản xuất lắp dựng cốt thép cột d<=18",,"tấn","0.6809"
"780","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.24","Bê tông xà dầm, giằng nhà, đá 1x2, mác 250",,"m3","7.6375"
"781","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.25","Công tác gia công lắp dựng cốt thép. Cốt thép xà dầm, giằng, đường kính cốt thép <= 10mm",,"tấn","0.0997"
"782","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.26","Công tác gia công lắp dựng cốt thép. Cốt thép xà dầm, giằng, đường kính cốt thép <= 18mm",,"tấn","1.3616"
"783","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.27","Láng nền sàn có đánh màu, dày 1.5cm, vữa M mác 75",,"m2","128.8104"
"784","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.28","Bê tông sàn mái, đá 1x2, mác 250",,"m3","15.749"
"785","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.29","Công tác gia công lắp dựng cốt thép. Cốt thép sàn mái, đường kính cốt thép <=10mm",,"tấn","1.2139"
"786","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.30","Bê tông tấm đan, mái hắt, lanh tô, đá 1x2, mác 250",,"m3","2.4704"
"787","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.31","Gia công lắp dựng cốt thép lanh tô",,"tấn","0.1725"
"788","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.32","Gia công xà gồ thép",,"tấn","1.0598"
"789","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.33","Lắp dựng xà gồ thép",,"tấn","0.1178"
"790","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.34","Sơn sắt thép bằng sơn các loại, 1 nước lót chống rỉ, 2 nước phủ EPOXY màu vẫn gỗ hoặc tương đương",,"m2","54"
"791","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.35","Xây gạch không nung (6,5x10,5x22)cm, xây tường thẳng, chiều dày <= 33cm, vữa XM mác 75",,"m3","66.1804"
"792","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.36","Trát tường trong, chiều dày trát 1,5cm, vữa XM mác 75",,"m2","51.4705"
"793","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.37","Trát tường ngoài, chiều dày trát 1cm, vữa XM mác 75",,"m2","53.6723"
"794","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.38","Trát xà dầm, vữa XM mác 75",,"m2","95.1456"
"795","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.39","Trát trần, vữa XM mác 75",,"m2","157.4904"
"796","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.40","Trát sênô, mái hắt, lam ngang, vữa XM mác 75",,"m2","109.5066"
"797","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.41","Quét dung dịch chống thấm mái, tường, sê nô, ô văng …",,"m2","109.5066"
"798","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.42","Bê tông cốt thép, ván khuôn xà dầm, giằng nhà, đá 1x2, mác 250",,"m3","2.8934"
"799","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.43","Lợp mái tôn màu xanh dày 0.42 ly",,"100m2","1.224"
"800","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.44","Bê tông tấm đan, mái hắt, lanh tô, đá 1x2, mác 250",,"m3","2.7821"
"801","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.45","Sản xuất lắp dựng cốt thép nan cửa bê tông",,"tấn","0.2226"
"802","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.46","Gia công và lắp dựng cửa lưới thép",,"m2","17.28"
"803","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.47","Cung cấp và lắp đặt Thép L 30x30 (tạm tính dày 3mm)",,"kg","111.9096"
"804","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.48","Gia công và lắp dựng cửa đi khung sắt",,"tấn","1.7825"
"805","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.49","Ốp tôn mặt ngoài cửa đi D1 và sơn cửa màu xanh đen",,"100m2","0.1548"
"806","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.50","Khoan thép D10 chờ đặt sẵn trong giằng hàn liên kết với xà gồ",,"lỗ khoan","216"
"807","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.51","Gia công lắp đặt cấu kiện thép đặt sẵn trong bê tông, khối lượng một cấu kiện <= 10 kg",,"tấn","0.0966"
"808","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.52","Xây gạch không nung (6,5x10,5x22)cm, xây tam cấp, chiều dày > 33cm, vữa XM mác 75, PCB30",,"m3","10.8"
"809","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.53","Lát bậc tam cấp, vữa XM mác 75, PCB30",,"m2","23.4"
"810","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.54","Lắp dựng, tháo dỡ dàn giáo trong, chiều cao chuẩn 3,6m",,"100m2","0.7973"
"811","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.1.55","Lắp dựng dàn giáo ngoài",,"100m2","3.8993"
"812","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2","5.2 PHÁ DỠ TRẠM CẮT (1 TRẠM)",,,
"813","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.1","Tháo dỡ mái tôn",,"m2","20.4"
"814","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.2","Tháo dỡ xà gồ thép",,"tấn","0.1766"
"815","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.3","Tháo dỡ cửa bằng thủ công",,"m2","2.88"
"816","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.4","Phá dỡ kết cấu bê tông có cốt thép",,"m3","4.9289"
"817","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.5","Phá dỡ kết cấu bê tông không cốt thép",,"m3","11.6679"
"818","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.6","Đào móng công trình, đất cấp II",,"100m3","0.6099"
"819","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.7","Phá dỡ kết cấu bê tông",,"m3","12.9758"
"820","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.8","Phá dỡ kết cấu gạch",,"m3","2.9733"
"821","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.9","Xúc phế thải lên phương tiện vận chuyển và vận chuyển đổ phế thải",,"100m3","0.3255"
"822","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.10","Đắp đất nền móng công trình, nền đường",,"m3","60.99"
"823","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.11","Thu hồi sắt vụn thép",,"kg","621.83"
"824","5","Xây Dựng, Phá Dỡ Trạm Cắt","5.2.12","Thu hồi mái tôn",,"kg","454.5904"
"825","6","Cấp Điện Trạm Bơm","6.1","Cung cấp và lắp đặt Tủ điều khiển trạm bơm (Trọn bộ theo hồ sơ thiết kế)",,"tủ","1"
"826","6","Cấp Điện Trạm Bơm","6.2","Móng tủ điều khiển trạm bơm",,,
"827","6","Cấp Điện Trạm Bơm","6.2.1","Đào móng, đất cấp II",,"m3","0.2496"
"828","6","Cấp Điện Trạm Bơm","6.2.2","Bê tông móng, đá 1x2, mác 150",,"m3","0.32"
"829","6","Cấp Điện Trạm Bơm","6.2.3","Đắp đất công trình, độ chặt yêu cầu K=0,90",,"100m3","0.0006"
"830","6","Cấp Điện Trạm Bơm","6.2.4","Vận chuyển đổ thải",,"100m3","0.0019"
"831","6","Cấp Điện Trạm Bơm","6.2.5","Cung cấp và lắp đặt Cọc tiếp địa thép L63*63*6 dài 2500mm",,"cọc","3"
"832","6","Cấp Điện Trạm Bơm","6.2.6","Đào móng cột, trụ, hố kiểm tra, đất cấp II",,"m3","0.224"
"833","6","Cấp Điện Trạm Bơm","6.2.7","Đắp đất công trình, độ chặt yêu cầu K=0,90",,"100m3","0.224"
"834","6","Cấp Điện Trạm Bơm","6.2.8","Cung cấp và lắp đặt Dây tiếp địa thép phi 12 dài 10000",,"m","10"
"835","6","Cấp Điện Trạm Bơm","6.2.9","Cung cấp và lắp đặt Tai bắt tiếp địa dày 4mm 40x50mm",,"10 m","0.1"
"836","6","Cấp Điện Trạm Bơm","6.2.10","Cung cấp và lắp đặt Máng nhựa 60x80mm",,"m","5"
"837","6","Cấp Điện Trạm Bơm","6.2.11","Cung cấp và lắp đặt Dây điện Cu/PVC 1x1.5mm2",,"m","40"
"838","6","Cấp Điện Trạm Bơm","6.2.12","Cung cấp và lắp đặt Dây điện điều khiển Cu/PVC/PVC 6x0.75",,"m","10"
"839","6","Cấp Điện Trạm Bơm","6.2.13","Cung cấp và lắp đặt Cáp 0.6/1KV Cu/XLPE/PVC/DSTA/PVC 4x6mm2",,"m","60"
"840","6","Cấp Điện Trạm Bơm","6.2.14","Cung cấp và lắp đặt Cáp 0.6/1KV Cu/XLPE/PVC/DSTA/PVC 4x25mm2",,"m","20"
"841","6","Cấp Điện Trạm Bơm","6.2.15","Cung cấp và lắp đặt Cáp tiếp địa Cu/PVC 1x25mm2",,"m","20"
"842","6","Cấp Điện Trạm Bơm","6.2.16","Cung cấp và lắp đặt Ống mềm luồn dây D25",,"m","20"
"843","6","Cấp Điện Trạm Bơm","6.2.17","Cung cấp và lắp đặt Ống HDPE D65/50",,"m","150"
"844","6","Cấp Điện Trạm Bơm","6.2.18","Cung cấp và lắp đặt Ống HDPE D50/40",,"m","60"
"845","7","Đường Dây Trung Thế 24Kv","7.1","Đường dây",,,
"846","7","Đường Dây Trung Thế 24Kv","7.1.1","Cung cấp và lắp đặt Tủ trạm cắt RMU 24KV (6 ngăn) loại mở rộng: 2 ngăn LBS: cầu dao phụ tải 24KV- 630A; 4 ngăn CB: máy cắt 24KV-200a (Trọn bộ theo hồ sơ thiết kế)",,"1 tủ","5"
"847","7","Đường Dây Trung Thế 24Kv","7.1.2","Cung cấp và lắp đặt Tủ RMU 24KV-630A (6 ngăn) RD7- 4 tận dụng ( bổ sung thêm 2 ngăn), trọn bộ theo hồ sơ thiết kế",,"1 tủ","1"
"848","7","Đường Dây Trung Thế 24Kv","7.1.3","Cung cấp và lắp đặt Bộ điều khiển scada RMU (trọn bộ theo hồ sơ thiết kế)",,"hệ thống","6"
"849","7","Đường Dây Trung Thế 24Kv","7.1.4","Cung cấp và lắp đặt Đầu cáp T-plug 24kV 1x400mm2",,"1 đầu cáp (3 pha)","36"
"850","7","Đường Dây Trung Thế 24Kv","7.1.5","Cung cấp và lắp đặt Đầu cốt + chụp đầu cốt",,"10 đầu cốt","3.6"
"851","7","Đường Dây Trung Thế 24Kv","7.1.6","Cung cấp và lắp đặt Mốc sứ báo cáp 24kV",,"10 mốc","18.15"
"852","7","Đường Dây Trung Thế 24Kv","7.1.7","Cung cấp và lắp đặt Cáp 24kV Cu/XLPE/DSTA/PVC W 3x400mm2",,"100m","27.884"
"853","7","Đường Dây Trung Thế 24Kv","7.1.8","Cung cấp và lắp đặt Ống nhựa xoắn HDPE D195/150",,"m","4848.2"
"854","7","Đường Dây Trung Thế 24Kv","7.1.9","Cung cấp và lắp đặt Hộp nối cáp ngầm 3x400mm2",,"hộp","11"
"855","7","Đường Dây Trung Thế 24Kv","7.2","Hố ga kéo cáp 1.4x1.4m",,,
"856","7","Đường Dây Trung Thế 24Kv","7.2.1","Đào móng, đất cấp II",,"m3","45.8496"
"857","7","Đường Dây Trung Thế 24Kv","7.2.2","Đào móng công trình, bằng máy, đất cấp II",,"100m3","8.7114"
"858","7","Đường Dây Trung Thế 24Kv","7.2.3","Rải đá dăm đen hố ga",,"m3","32.6564"
"859","7","Đường Dây Trung Thế 24Kv","7.2.4","Bê tông lót móng, đá 4x6, mác 150",,"m3","26.8884"
"860","7","Đường Dây Trung Thế 24Kv","7.2.5","Bê tông móng đá 1x2, mác 250",,"m3","68.6549"
"861","7","Đường Dây Trung Thế 24Kv","7.2.6","Đắp đất công trình, độ chặt yêu cầu K=0,90",,"100m3","4.5418"
"862","7","Đường Dây Trung Thế 24Kv","7.2.7","Công tác gia công lắp dựng cốt thép. Cốt thép hố ga, đường kính cốt thép <= 10mm",,"tấn","8.2386"
"863","7","Đường Dây Trung Thế 24Kv","7.2.8","Gia công thép L75x75x5",,"tấn","2.5219"
"864","7","Đường Dây Trung Thế 24Kv","7.2.9","Lắp đặt thép L75x75x5",,"tấn","2.5219"
"865","7","Đường Dây Trung Thế 24Kv","7.2.10","Lắp đặt đáy hố ga",,"cấu kiện","70"
"866","7","Đường Dây Trung Thế 24Kv","7.2.11","Lắp đặt tấm đan hố ga",,"1 cấu kiện","210"
"867","7","Đường Dây Trung Thế 24Kv","7.2.12","Vận chuyển đất trong phạm vi <= 1000m, đất cấp II",,"100m3","4.6281"
"868","7","Đường Dây Trung Thế 24Kv","7.3","HÀO CÁP",,,
"869","7","Đường Dây Trung Thế 24Kv","7.3.1","Đào kênh mương, rãnh thoát nước, đường ống, đường cáp bằng thủ công, rộng <= 1m, sâu <=1m, đất cấp II",,"m3","25.9021"
